person_key,event_name,gender,times,dates
1496357,200 FL (LCM),M,"['134.54', '125.86', '128.91', '131.07']","['20140620', '20150712', '20160416', '20180421']"
1496357,100 BK (SCY),M,"['57.36', '55.18', '51.9', '48.76', '57.36', '55.18', '51.9', '51.93', '57.39', '55.18', '51.9', '48.76', '57.39', '55.18', '51.9', '51.93']","['20131206', '20141206', '20151205', '20171202', '20131206', '20141206', '20151205', '20181019', '20140921', '20141206', '20151205', '20171202', '20140921', '20141206', '20151205', '20181019']"
1496357,200 BK (LCM),M,"['133.8', '131.58', '125.71', '125.06']","['20140717', '20150618', '20160803', '20180114']"
1496357,400 IM (LCM),M,"['281.06', '269.44', '261.04', '255.79']","['20140717', '20150806', '20160825', '20180727']"
1496357,800 FR (LCM),M,"['499.87', '492.55', '475.16', '471.45']","['20140730', '20150709', '20160827', '20180729']"
1496357,400 FR (LCM),M,"['244.86', '239.13', '235.57', '231.23']","['20140717', '20150806', '20160826', '20180811']"
1496357,1650 FR (SCY),M,"['933.98', '909.7', '907.9', '877.49']","['20140313', '20150301', '20151206', '20180225']"
1496357,200 IM (LCM),M,"['138.05', '131.26', '129.92', '126.34']","['20140620', '20150618', '20160116', '20180113']"
1496357,200 FR (LCM),M,"['119.84', '115.15', '115.15', '113.6']","['20140717', '20150710', '20160513', '20180114']"
1496357,1500 FR (LCM),M,"['955.73', '931.95', '905.29', '888.7']","['20140730', '20150809', '20160824', '20180809']"
1496383,50 FR (SCY),F,"['25.61', '25.5', '25.01', '25.24']","['20121109', '20131108', '20141108', '20161106']"
1496383,100 FR (SCY),F,"['55.96', '56.09', '56.0', '54.81']","['20121109', '20131019', '20141109', '20161105']"
1496576,100 FL (SCY),F,"['60.44', '60.64', '60.13', '58.71']","['20130222', '20131102', '20150220', '20170217']"
1496631,200 FR (SCY),F,"['119.12', '117.76', '114.7', '120.72']","['20131108', '20150327', '20160215', '20171013']"
1496631,1000 FR (SCY),F,"['659.75', '641.97', '622.95', '653.76']","['20131108', '20150325', '20151017', '20171104']"
1496631,500 FR (SCY),F,"['320.14', '309.7', '303.55', '326.28']","['20140306', '20150328', '20151219', '20171013']"
1496715,100 BK (SCY),M,"['60.09', '55.73', '52.95', '52.18', '60.09', '55.73', '52.95', '52.34', '60.09', '55.73', '55.33', '52.34', '60.09', '55.73', '55.33', '52.18']","['20141107', '20151108', '20161104', '20181116', '20141107', '20151108', '20161104', '20180324', '20141107', '20151108', '20160215', '20180324', '20141107', '20151108', '20160215', '20181116']"
1496715,100 BK (LCM),M,"['69.69', '66.13', '61.9', '59.01']","['20140720', '20150725', '20160722', '20180728']"
1496715,200 FR (SCY),M,"['114.37', '109.76', '105.77', '105.2', '114.37', '109.76', '109.25', '105.2']","['20141205', '20151106', '20161106', '20180303', '20141205', '20151106', '20160215', '20180303']"
1496739,400 FR (LCM),F,"['286.28', '288.36', '287.35', '291.56']","['20130801', '20140613', '20150626', '20170616']"
1496739,500 FR (SCY),F,"['326.73', '317.54', '317.13', '305.42']","['20130210', '20140103', '20141212', '20170210']"
1496739,200 IM (LCM),F,"['162.68', '154.57', '151.66', '154.91']","['20130614', '20140718', '20150314', '20170716']"
1496739,100 BR (SCY),F,"['69.24', '66.46', '65.63', '64.93']","['20121206', '20140320', '20141220', '20170211']"
1496739,100 BR (LCM),F,"['79.73', '76.14', '76.63', '76.41']","['20130801', '20140718', '20150717', '20170714']"
1496739,1000 FR (SCY),F,"['662.35', '644.02', '650.92', '654.66']","['20121206', '20140313', '20141219', '20170121']"
1496739,200 BR (LCM),F,"['172.86', '170.24', '167.56', '165.94']","['20130801', '20140718', '20150801', '20170715']"
1496739,200 BR (SCY),F,"['150.76', '146.86', '143.7', '143.08']","['20130307', '20140320', '20141213', '20170212']"
1496778,100 FR (SCY),M,"['47.37', '45.78', '44.33', '44.28']","['20121130', '20131108', '20141213', '20170205']"
1496778,200 FR (SCY),M,"['104.14', '100.93', '97.79', '95.78']","['20121130', '20131108', '20141212', '20170204']"
1496778,50 FR (SCY),M,"['21.96', '21.21', '20.74', '20.08']","['20121130', '20131108', '20141115', '20170203']"
1496792,50 FR (SCY),M,"['24.59', '23.35', '22.04', '21.4']","['20120921', '20131019', '20140913', '20161118']"
1496824,50 FR (SCY),F,"['25.98', '25.89', '24.88', '24.17', '26.96', '25.89', '24.62', '24.17', '26.96', '25.89', '24.88', '23.8', '25.98', '25.89', '24.62', '23.8', '26.96', '25.89', '24.88', '24.17', '26.96', '25.89', '24.62', '23.8', '25.98', '25.89', '24.88', '23.8', '25.98', '25.89', '24.62', '24.17']","['20130307', '20140221', '20151204', '20171116', '20131004', '20140221', '20150213', '20171116', '20131004', '20140221', '20151204', '20170210', '20130307', '20140221', '20150213', '20170210', '20131004', '20140221', '20151204', '20171116', '20131004', '20140221', '20150213', '20170210', '20130307', '20140221', '20151204', '20170210', '20130307', '20140221', '20150213', '20171116']"
1496824,200 FR (SCY),F,"['123.33', '119.47', '116.63', '118.12', '123.33', '119.47', '116.63', '116.2', '123.33', '123.66', '116.63', '116.2', '123.33', '123.66', '116.63', '118.12']","['20130306', '20140214', '20150213', '20170317', '20130306', '20140214', '20150213', '20171117', '20130306', '20141213', '20150213', '20171117', '20130306', '20141213', '20150213', '20170317']"
1496824,100 FR (SCY),F,"['56.77', '56.92', '53.8', '51.87', '56.77', '56.92', '53.8', '52.9', '56.77', '56.92', '55.18', '51.87', '56.77', '56.92', '55.18', '52.9']","['20130306', '20141213', '20150214', '20170211', '20130306', '20141213', '20150214', '20171118', '20130306', '20141213', '20151204', '20170211', '20130306', '20141213', '20151204', '20171118']"
1496843,200 FR (SCY),F,"['122.57', '117.87', '122.56', '117.9']","['20130308', '20131101', '20141107', '20161120']"
1496916,200 FL (SCY),M,"['128.03', '124.72', '121.91', '117.7', '128.03', '125.84', '121.91', '117.7']","['20131012', '20140228', '20150228', '20170225', '20131012', '20141012', '20150228', '20170225']"
1496916,500 FR (SCY),M,"['307.82', '283.08', '274.71', '277.63']","['20131012', '20140131', '20150205', '20161118']"
1496919,50 FR (SCY),M,"['23.52', '22.04', '21.21', '20.81']","['20121207', '20140228', '20150228', '20161202']"
1496919,100 FR (SCY),M,"['50.45', '48.73', '45.71', '44.82']","['20121207', '20140228', '20150220', '20170225']"
1496919,200 FR (SCY),M,"['105.93', '105.37', '99.61', '97.99']","['20130208', '20140131', '20150220', '20170224']"
1496990,100 FR (SCY),F,"['58.57', '56.07', '57.11', '53.07', '56.97', '56.07', '55.79', '53.07', '56.97', '56.07', '57.11', '53.07', '58.57', '56.07', '55.79', '53.07']","['20130215', '20141018', '20150216', '20170220', '20140110', '20141018', '20151213', '20170220', '20140110', '20141018', '20150216', '20170220', '20130215', '20141018', '20151213', '20170220']"
1496990,50 FR (SCY),F,"['26.42', '26.54', '25.87', '25.09', '26.42', '26.54', '26.0', '25.09', '26.92', '26.37', '25.87', '25.09', '26.42', '26.37', '25.87', '25.09', '26.92', '26.54', '25.87', '25.09', '26.92', '26.54', '26.0', '25.09', '26.42', '26.37', '26.0', '25.09', '26.92', '26.37', '26.0', '25.09']","['20140110', '20150118', '20150227', '20170219', '20140110', '20150118', '20160130', '20170219', '20130215', '20140214', '20150227', '20170219', '20140110', '20140214', '20150227', '20170219', '20130215', '20150118', '20150227', '20170219', '20130215', '20150118', '20160130', '20170219', '20140110', '20140214', '20160130', '20170219', '20130215', '20140214', '20160130', '20170219']"
1496990,100 BR (SCY),F,"['72.23', '71.48', '68.27', '66.15', '72.23', '68.93', '68.27', '66.15', '72.23', '68.93', '67.18', '66.15', '72.23', '71.48', '67.18', '66.15', '72.23', '71.48', '67.18', '64.79', '72.23', '68.93', '68.27', '64.79', '72.23', '71.48', '68.27', '64.79', '72.23', '68.93', '67.18', '64.79']","['20131005', '20140214', '20150214', '20180203', '20131005', '20141122', '20150214', '20180203', '20131005', '20141122', '20151017', '20180203', '20131005', '20140214', '20151017', '20180203', '20131005', '20140214', '20151017', '20170218', '20131005', '20141122', '20150214', '20170218', '20131005', '20140214', '20150214', '20170218', '20131005', '20141122', '20151017', '20170218']"
1496990,200 BR (SCY),F,"['158.8', '151.77', '146.44', '141.43', '158.8', '149.55', '146.44', '141.43', '158.8', '149.55', '150.87', '141.43', '158.8', '151.77', '150.87', '141.43', '158.8', '149.55', '150.87', '145.87', '158.8', '151.77', '150.87', '145.87', '158.8', '151.77', '146.44', '145.87', '158.8', '149.55', '146.44', '145.87']","['20131018', '20140328', '20160116', '20170219', '20131018', '20150117', '20160116', '20170219', '20131018', '20150117', '20150215', '20170219', '20131018', '20140328', '20150215', '20170219', '20131018', '20150117', '20150215', '20171026', '20131018', '20140328', '20150215', '20171026', '20131018', '20140328', '20160116', '20171026', '20131018', '20150117', '20160116', '20171026']"
1496990,100 FL (SCY),F,"['61.38', '59.69', '60.78', '56.76', '61.38', '59.69', '60.78', '56.92', '61.38', '59.69', '59.32', '56.92', '61.38', '59.69', '59.32', '56.76']","['20140110', '20141018', '20150214', '20170310', '20140110', '20141018', '20150214', '20180203', '20140110', '20141018', '20151017', '20180203', '20140110', '20141018', '20151017', '20170310']"
1496990,200 IM (SCY),F,"['138.78', '135.25', '131.33', '127.03', '138.78', '135.25', '131.33', '126.31']","['20140110', '20141122', '20160116', '20170220', '20140110', '20141122', '20160116', '20180202']"
1496990,50 FR (LCM),F,"['30.39', '30.16', '29.72', '28.79']","['20130725', '20140711', '20150725', '20170722']"
1496990,100 FR (LCM),F,"['66.6', '64.88', '64.15', '62.44']","['20130607', '20140523', '20150523', '20170506']"
1496990,200 IM (LCM),F,"['159.53', '157.14', '154.63', '146.82']","['20130621', '20140711', '20150725', '20170722']"
1497301,100 FR (SCY),F,"['56.36', '53.19', '52.33', '52.22']","['20140221', '20150131', '20160206', '20180217']"
1497301,200 FR (SCY),F,"['118.98', '115.49', '112.99', '117.41']","['20140306', '20150306', '20160304', '20170929']"
1497301,100 BK (SCY),F,"['61.41', '58.01', '58.23', '60.29']","['20140306', '20150131', '20160304', '20180118']"
1497301,100 FL (SCY),F,"['63.6', '59.82', '58.72', '57.36']","['20140131', '20150306', '20160304', '20180216']"
1497301,50 FR (SCY),F,"['25.61', '24.58', '24.07', '23.49']","['20140131', '20150306', '20160305', '20180215']"
1497424,100 BR (SCY),F,"['70.56', '71.87', '68.5', '66.54', '72.04', '71.87', '68.5', '66.54', '70.56', '71.87', '68.34', '66.54', '72.04', '71.87', '68.34', '66.54']","['20130222', '20140117', '20141122', '20170310', '20131012', '20140117', '20141122', '20170310', '20130222', '20140117', '20151010', '20170310', '20131012', '20140117', '20151010', '20170310']"
1497424,500 FR (SCY),F,"['308.03', '300.56', '304.47', '325.72', '308.03', '305.91', '300.97', '298.39', '308.03', '300.56', '300.97', '325.72', '319.69', '305.91', '300.97', '298.39', '319.69', '300.56', '300.97', '298.39', '308.03', '300.56', '300.97', '298.39', '319.69', '305.91', '304.47', '298.39', '308.03', '300.56', '304.47', '298.39', '319.69', '300.56', '304.47', '298.39', '308.03', '305.91', '304.47', '298.39', '308.03', '305.91', '300.97', '325.72', '308.03', '305.91', '304.47', '325.72', '319.69', '305.91', '304.47', '325.72', '319.69', '300.56', '300.97', '325.72', '319.69', '305.91', '300.97', '325.72', '319.69', '300.56', '304.47', '325.72']","['20130307', '20131212', '20151003', '20170929', '20130307', '20140928', '20141108', '20170311', '20130307', '20131212', '20141108', '20170929', '20131004', '20140928', '20141108', '20170311', '20131004', '20131212', '20141108', '20170311', '20130307', '20131212', '20141108', '20170311', '20131004', '20140928', '20151003', '20170311', '20130307', '20131212', '20151003', '20170311', '20131004', '20131212', '20151003', '20170311', '20130307', '20140928', '20151003', '20170311', '20130307', '20140928', '20141108', '20170929', '20130307', '20140928', '20151003', '20170929', '20131004', '20140928', '20151003', '20170929', '20131004', '20131212', '20141108', '20170929', '20131004', '20140928', '20141108', '20170929', '20131004', '20131212', '20151003', '20170929']"
1497424,200 BR (SCY),F,"['152.98', '151.04', '146.0', '142.65', '151.59', '148.05', '146.0', '142.65', '152.98', '148.05', '146.0', '142.65', '152.98', '148.05', '144.83', '142.65', '151.59', '151.04', '144.83', '142.65', '152.98', '151.04', '144.83', '142.65', '151.59', '151.04', '146.0', '142.65', '151.59', '148.05', '144.83', '142.65']","['20130222', '20131122', '20141123', '20161119', '20131012', '20141012', '20141123', '20161119', '20130222', '20141012', '20141123', '20161119', '20130222', '20141012', '20151011', '20161119', '20131012', '20131122', '20151011', '20161119', '20130222', '20131122', '20151011', '20161119', '20131012', '20131122', '20141123', '20161119', '20131012', '20141012', '20151011', '20161119']"
1497424,50 FR (SCY),F,"['26.99', '25.75', '25.97', '25.46', '26.49', '26.38', '25.97', '25.46', '26.49', '25.75', '25.97', '25.46', '26.99', '26.38', '25.97', '25.46']","['20131012', '20141012', '20150130', '20170127', '20130224', '20140131', '20150130', '20170127', '20130224', '20141012', '20150130', '20170127', '20131012', '20140131', '20150130', '20170127']"
1497424,200 IM (SCY),F,"['135.29', '131.26', '129.26', '132.0', '135.29', '132.35', '128.19', '132.0', '130.93', '132.35', '128.19', '132.0', '135.29', '131.26', '128.19', '132.0', '135.29', '132.35', '129.26', '132.0', '130.93', '131.26', '129.26', '132.0', '130.93', '132.35', '129.26', '132.0', '130.93', '131.26', '128.19', '132.0']","['20131004', '20141011', '20151010', '20161120', '20131004', '20140117', '20150130', '20161120', '20130222', '20140117', '20150130', '20161120', '20131004', '20141011', '20150130', '20161120', '20131004', '20140117', '20151010', '20161120', '20130222', '20141011', '20151010', '20161120', '20130222', '20140117', '20151010', '20161120', '20130222', '20141011', '20150130', '20161120']"
1497424,200 FR (SCY),F,"['120.02', '114.6', '117.71', '116.24', '115.91', '117.27', '114.51', '116.24', '120.02', '114.6', '114.51', '116.24', '120.02', '117.27', '117.71', '116.24', '120.02', '117.27', '114.51', '116.24', '115.91', '117.27', '117.71', '116.24', '115.91', '114.6', '114.51', '116.24', '115.91', '114.6', '117.71', '116.24']","['20131012', '20140221', '20151011', '20161118', '20130307', '20141012', '20150306', '20161118', '20131012', '20140221', '20150306', '20161118', '20131012', '20141012', '20151011', '20161118', '20131012', '20141012', '20150306', '20161118', '20130307', '20141012', '20151011', '20161118', '20130307', '20140221', '20150306', '20161118', '20130307', '20140221', '20151011', '20161118']"
1497424,1650 FR (SCY),F,"['1070.87', '1048.4', '1046.23', '1008.5', '1070.87', '1048.4', '1015.07', '1008.5']","['20130222', '20131122', '20151004', '20170312', '20130222', '20131122', '20150308', '20170312']"
1497424,1000 FR (SCY),F,"['626.62', '619.07', '630.66', '604.25', '626.62', '619.07', '611.34', '604.25', '626.62', '619.07', '630.66', '634.82', '626.62', '619.07', '611.34', '634.82']","['20130307', '20140306', '20151004', '20170309', '20130307', '20140306', '20150305', '20170309', '20130307', '20140306', '20151004', '20171020', '20130307', '20140306', '20150305', '20171020']"
1497424,400 IM (SCY),F,"['274.43', '272.05', '269.3', '271.82', '286.9', '272.05', '269.3', '271.82', '274.43', '272.05', '271.54', '271.82', '286.9', '272.05', '271.54', '262.3', '286.9', '272.05', '271.54', '271.82', '286.9', '272.05', '269.3', '262.3', '274.43', '272.05', '269.3', '262.3', '274.43', '272.05', '271.54', '262.3']","['20130307', '20131122', '20150306', '20171020', '20131004', '20131122', '20150306', '20171020', '20130307', '20131122', '20151003', '20171020', '20131004', '20131122', '20151003', '20170310', '20131004', '20131122', '20151003', '20171020', '20131004', '20131122', '20150306', '20170310', '20130307', '20131122', '20150306', '20170310', '20130307', '20131122', '20151003', '20170310']"
1497424,200 IM (LCM),F,"['148.98', '148.71', '147.74', '152.88']","['20130531', '20140620', '20150424', '20170716']"
1497424,1500 FR (LCM),F,"['1075.04', '1045.35', '1040.42', '1077.59']","['20130802', '20140716', '20150718', '20170714']"
1497424,200 BR (LCM),F,"['172.67', '167.18', '169.79', '171.81']","['20130621', '20140716', '20150425', '20170715']"
